Transcript.ID,Splicing
gnl|KimballUMN|GUJ93_ZPchr0003g17119-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17120-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17121-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17122-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17123-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17124-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17125-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17125-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17126-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17127-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17128-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17129-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17130-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17131-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17132-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17133-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17134-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17135-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17136-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17137-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17138-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17139-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17140-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17141-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17142-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17143-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17144-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17145-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17146-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17147-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17148-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17149-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17149-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17149-3,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17149-4,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17150-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17151-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17152-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17153-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17154-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17154-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17154-3,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17154-4,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17155-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17156-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17157-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17158-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17159-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17160-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17161-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17162-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17162-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17163-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17164-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17165-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17166-1,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17166-2,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17166-3,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17167-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17168-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17169-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17170-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17171-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17172-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17173-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17174-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17175-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17176-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17177-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17178-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17178-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17178-3,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17179-1,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17179-2,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17179-3,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17179-4,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17179-5,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17179-6,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17179-7,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17180-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17181-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17182-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17183-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17184-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17185-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17186-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17186-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17187-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17188-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17189-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17190-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17191-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17192-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17193-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17194-1,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17194-2,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17194-3,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17195-1,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17195-2,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17196-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17197-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17198-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17199-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17200-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17201-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17202-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17203-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17204-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17205-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17206-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17206-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17206-3,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17207-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17208-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17209-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17210-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17211-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17212-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17213-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17214-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17215-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17216-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17217-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17218-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17219-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17220-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17221-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17222-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17223-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17224-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17225-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17226-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17227-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17228-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17229-1,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17229-2,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17229-3,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17229-4,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17229-5,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17230-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17231-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17232-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17233-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17234-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17235-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17236-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17237-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17238-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17239-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17239-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17239-3,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17240-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17241-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17242-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17242-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17243-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17244-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17245-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17246-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17247-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17248-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17248-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17248-3,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17248-4,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17249-1,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17249-2,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17249-3,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17249-4,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17250-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17250-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17250-3,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17251-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17252-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17253-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17254-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17255-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17256-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17257-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17258-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17259-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17259-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17260-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17261-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17262-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17263-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17263-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17264-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17264-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17265-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17266-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17267-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17267-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17268-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17268-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17269-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17270-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17271-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17272-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17273-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17274-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17275-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17276-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17277-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17278-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17279-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17280-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17281-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17282-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17283-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17284-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17285-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17286-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17286-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17287-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17288-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17289-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17290-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17291-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17292-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17293-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17294-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17295-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17296-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17297-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17298-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17299-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17300-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17301-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17302-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17303-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17304-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17305-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17306-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17307-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17307-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17308-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17309-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17310-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17311-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17312-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17313-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17314-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17314-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17314-3,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17315-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17316-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17316-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17316-3,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17317-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17318-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17319-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17319-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17320-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17320-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17320-3,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17320-4,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17320-5,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17321-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17322-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17323-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17324-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17325-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17326-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17327-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17328-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17329-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17330-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17330-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17331-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17332-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17333-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17334-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17334-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17335-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17336-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17337-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17338-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17339-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17340-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17341-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17341-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17342-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17342-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17343-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17343-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17344-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17345-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17346-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17347-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17348-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17349-1,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17349-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17349-3,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17349-4,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17350-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17351-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17352-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17352-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17352-3,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17353-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17354-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17355-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17356-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17357-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17358-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17359-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17360-1,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17360-2,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17361-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17362-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17363-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17364-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17365-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17366-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17367-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17368-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17369-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17370-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17371-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17372-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17373-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17373-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17373-3,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17374-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17375-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17376-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17377-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17378-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17379-1,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17379-2,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17379-3,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17380-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17381-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17382-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17383-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17384-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17384-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17385-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17386-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17387-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17387-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17388-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17389-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17390-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17391-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17392-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17393-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17393-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17394-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17395-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17396-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17397-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17398-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17399-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17400-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17401-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17402-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17403-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17404-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17405-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17406-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17407-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17408-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17409-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17410-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17411-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17412-1,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17412-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17412-3,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17413-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17414-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17415-1,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17415-2,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17416-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17417-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17418-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17419-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17420-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17420-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0003g17421-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17422-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17423-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0003g17424-1,NoAlt
